Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
23264,High,0.05,60.22,3.5,236,Shawn McIntyre,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,West,Colorado,Louisville,80027,2/18/2013,2/19/2013,365.9277,9,530.33,86625
18679,Not Specified,0.09,8.75,8.54,236,Shawn McIntyre,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Eldon® 400 Class™ Desk Accessories, Black Carbon",0.43,West,Colorado,Louisville,80027,7/6/2013,7/7/2013,-120.04656,14,120.04,86627
23222,Low,0.05,6.48,7.37,236,Shawn McIntyre,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,Colorado,Louisville,80027,9/22/2013,9/27/2013,-78.3012,13,89.46,86628
18143,Low,0.06,59.98,3.99,237,Amanda Helms,Express Air,Consumer,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,Central,Kansas,Overland Park,66212,3/1/2012,3/6/2012,241.0446,6,349.34,86622
18144,Low,0.02,14.58,7.4,237,Amanda Helms,Express Air,Consumer,Furniture,Office Furnishings,Small Box,DAX Clear Channel Poster Frame,0.48,Central,Kansas,Overland Park,66212,3/1/2012,3/3/2012,45,7,105.05,86622
25921,High,0,11.48,5.43,238,Tamara Fischer,Regular Air,Corporate,Office Supplies,Paper,Small Box,Personal Creations™ Ink Jet Cards and Labels,0.36,Central,Kansas,Shawnee,66203,8/25/2012,8/26/2012,-6.6456,1,14.66,86623
25922,High,0.06,6.68,5.66,238,Tamara Fischer,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1923,0.37,Central,Kansas,Shawnee,66203,8/25/2012,8/26/2012,-11.726,5,36.48,86623
24769,Not Specified,0.07,40.97,14.45,238,Tamara Fischer,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,0.57,Central,Kansas,Shawnee,66203,5/5/2013,5/7/2013,154.74,10,400.78,86626
24327,Medium,0.1,19.98,5.77,240,Gilbert Scarborough,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,West,Colorado,Fountain,80817,4/20/2010,4/20/2010,35.09,3,57.41,90479
19732,Medium,0.03,39.98,4,240,Gilbert Scarborough,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,West,Colorado,Fountain,80817,1/31/2011,2/2/2011,67.3968,9,350.03,90481
20245,Critical,0.09,2.18,1.38,240,Gilbert Scarborough,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Push Pins,0.44,West,Colorado,Fountain,80817,1/31/2011,2/1/2011,-12.4744,9,19.63,90481
24035,Medium,0.1,115.99,3,240,Gilbert Scarborough,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V66,0.59,West,Colorado,Fountain,80817,1/18/2013,1/20/2013,681.99588,12,1086.08,90484
22741,Not Specified,0.07,279.48,35,240,Gilbert Scarborough,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.8,West,Colorado,Fountain,80817,9/19/2013,9/20/2013,-263.6536,14,3766.84,90486
24328,Medium,0.06,259.71,66.67,241,Amy Ellis Holder,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,West,Colorado,Grand Junction,81503,4/20/2010,4/21/2010,785.63,11,2809.87,90479
25264,Low,0.01,5.94,9.92,241,Amy Ellis Holder,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,West,Colorado,Grand Junction,81503,5/26/2010,6/2/2010,-256.519,13,79.93,90480
25265,Low,0.02,125.99,3,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,West,Colorado,Grand Junction,81503,5/26/2010,5/26/2010,398.358,8,873.18,90480
24682,Medium,0.01,15.98,4,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,West,Colorado,Grand Junction,81503,3/3/2012,3/4/2012,123.234,11,178.6,90483
25661,High,0.06,499.99,24.49,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,0.36,West,Colorado,Grand Junction,81503,4/9/2013,4/10/2013,-517.08,3,1508.67,90485
26106,High,0.1,18.65,3.77,242,Betsy Hendricks,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,West,Colorado,Greeley,80634,5/1/2011,5/1/2011,84.5112,7,122.48,90482
26107,Medium,0,2.88,1.49,242,Betsy Hendricks,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Binders,0.36,West,Colorado,Greeley,80634,10/25/2013,10/27/2013,11.322,21,63.08,90487
25714,Low,0.05,10.06,2.06,244,Marie Fitzgerald,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,South,Tennessee,Farragut,37922,10/18/2013,10/22/2013,-12.782,17,168.44,86720
18167,Critical,0.09,8.46,3.62,245,Julie Pruitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",0.61,Central,Texas,Deer Park,77536,2/19/2013,2/21/2013,-52.48,10,83.26,86718
20057,High,0.05,48.58,54.11,245,Julie Pruitt,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,O'Sullivan 2-Shelf Heavy-Duty Bookcases,0.69,Central,Texas,Deer Park,77536,9/5/2013,9/6/2013,-1481.1264,21,1046.04,86719
24346,Critical,0,51.98,10.17,245,Julie Pruitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,0.37,Central,Texas,Deer Park,77536,12/24/2013,12/26/2013,577.3713,16,836.77,86721
24347,Critical,0.06,218.75,69.64,245,Julie Pruitt,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.72,Central,Texas,Deer Park,77536,12/24/2013,12/26/2013,-180.151776,16,3555.12,86721
18849,Medium,0.02,146.05,80.2,247,Marshall Brandt Briggs,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,South,Tennessee,Maryville,37804,8/23/2010,8/23/2010,-101.192,5,798.69,89139
18850,Medium,0.06,65.99,5.92,247,Marshall Brandt Briggs,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,252,0.55,South,Tennessee,Maryville,37804,8/23/2010,8/24/2010,-3.332,14,792.11,89139
18842,Medium,0.09,2.88,0.99,247,Marshall Brandt Briggs,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 514,0.36,South,Tennessee,Maryville,37804,9/21/2010,9/23/2010,-145.082,10,28.73,89140
18904,High,0.06,6.48,6.74,247,Marshall Brandt Briggs,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 215,0.37,South,Tennessee,Maryville,37804,1/13/2013,1/15/2013,-284.578,10,67.71,89145
24397,Medium,0.06,35.99,1.1,248,Anthony Han,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Accessory35,0.55,South,Tennessee,Memphis,38109,4/22/2011,4/23/2011,19.386,5,146.65,89141
22448,High,0.07,2.78,1.34,248,Anthony Han,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,South,Tennessee,Memphis,38109,5/19/2012,5/19/2012,-69.678,17,47.55,89142
25944,Medium,0.06,22.23,8.99,248,Anthony Han,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",0.41,South,Tennessee,Memphis,38109,6/22/2012,6/25/2012,64.503,9,205.14,89143
26388,Not Specified,0.1,9.11,2.15,248,Anthony Han,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,South,Tennessee,Memphis,38109,12/18/2012,12/19/2012,-230.888,1,10.59,89144
18905,High,0.09,125.99,7.69,248,Anthony Han,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,South,Tennessee,Memphis,38109,1/13/2013,1/15/2013,55.404,13,1304.9,89145
18773,Critical,0.02,2.58,1.3,250,Brenda Nelson Blanchard,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,0.59,Central,Minnesota,Richfield,55423,11/28/2010,11/29/2010,1.108,39,109.74,87214
18774,Critical,0.02,65.99,3.9,250,Brenda Nelson Blanchard,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,Central,Minnesota,Richfield,55423,11/28/2010,11/29/2010,1061.379,27,1543.55,87214
18246,Critical,0.05,11.09,5.25,250,Brenda Nelson Blanchard,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,#10 Self-Seal White Envelopes,0.36,Central,Minnesota,Richfield,55423,12/29/2011,3/22/2012,58.5,19,204.67,87215
20540,High,0.04,10.64,5.16,250,Brenda Nelson Blanchard,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,Central,Minnesota,Richfield,55423,3/12/2012,3/12/2012,1.16,12,128.95,87216
20541,High,0.1,14.42,6.75,251,Joann Davidson Rich,Express Air,Corporate,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,Central,Minnesota,Rochester,55901,3/12/2012,3/12/2012,-24.91,4,58.04,87216
20542,High,0.08,279.81,23.19,251,Joann Davidson Rich,Delivery Truck,Corporate,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,Central,Minnesota,Rochester,55901,3/12/2012,3/14/2012,-126.34,1,274.93,87216
20543,High,0.02,5.84,0.83,251,Joann Davidson Rich,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,0.49,Central,Minnesota,Rochester,55901,3/12/2012,3/14/2012,13.1859,3,19.11,87216
21672,Medium,0.02,205.99,5.99,251,Joann Davidson Rich,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3285,0.59,Central,Minnesota,Rochester,55901,3/19/2012,3/20/2012,1434.9723,12,2079.67,87217
21825,Critical,0.03,115.79,1.99,251,Joann Davidson Rich,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",0.49,Central,Minnesota,Rochester,55901,9/8/2012,9/11/2012,39.36,4,458.25,87218
25459,Not Specified,0.1,15.68,3.73,251,Joann Davidson Rich,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,Central,Minnesota,Rochester,55901,2/26/2013,2/27/2013,72.1878,7,104.62,87219
25934,Not Specified,0.1,286.85,61.76,251,Joann Davidson Rich,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,0.78,Central,Minnesota,Rochester,55901,12/2/2013,12/2/2013,-255.688272,18,5003.14,87220
25935,Not Specified,0.04,11.58,6.97,252,Steven McDowell,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,Central,Minnesota,Roseville,55113,12/2/2013,12/5/2013,-4.30752,18,203.59,87220
18801,Medium,0.1,280.98,35.67,254,Brett Hawkins,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,0.66,West,Colorado,Highlands Ranch,80126,12/10/2010,12/11/2010,-53.745,5,1332.82,86268
18961,High,0.07,8.12,2.83,254,Brett Hawkins,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,West,Colorado,Highlands Ranch,80126,12/9/2011,12/10/2011,-43.7,22,174.1,86272
18079,High,0.01,115.99,5.26,254,Brett Hawkins,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,636,0.57,West,Colorado,Highlands Ranch,80126,10/7/2013,10/9/2013,1426.257,23,2357.17,86277
18816,Medium,0.01,20.98,1.49,254,Brett Hawkins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,West,Colorado,Highlands Ranch,80126,12/28/2013,12/30/2013,-5.865552,1,22.23,86278
26365,Critical,0,306.14,26.53,255,Cheryl Curtis,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML184 Turbo Dot Matrix Printers,0.56,West,Colorado,Lakewood,80232,2/20/2011,2/20/2011,1113.3495,5,1613.55,86269
21925,High,0.09,28.48,1.99,255,Cheryl Curtis,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,West,Colorado,Lakewood,80232,10/7/2011,10/9/2011,253.4715,14,367.35,86271
25275,High,0.04,8.46,3.62,255,Cheryl Curtis,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",0.61,West,Colorado,Lakewood,80232,9/1/2012,9/2/2012,-38.23,12,103.17,86273
23731,Low,0.02,10.94,1.39,255,Cheryl Curtis,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",0.35,West,Colorado,Lakewood,80232,2/17/2013,2/22/2013,31.05,4,45,86275
20577,Critical,0.03,8.34,2.64,256,Irene Li,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,East,Pennsylvania,Hanover,17331,1/31/2010,2/2/2010,0.684,4,34.64,86267
19015,Not Specified,0.04,40.48,19.99,256,Irene Li,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,East,Pennsylvania,Hanover,17331,5/26/2011,5/27/2011,-470.85,12,501.58,86270
19016,Not Specified,0.09,26.48,6.93,256,Irene Li,Express Air,Home Office,Furniture,Office Furnishings,Small Box,DAX Natural Wood-Tone Poster Frame,0.49,East,Pennsylvania,Hanover,17331,5/26/2011,5/27/2011,38.6952,2,56.08,86270
21923,High,0.08,26.64,5.3,256,Irene Li,Regular Air,Home Office,Furniture,Chairs & Chairmats,Medium Box,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,,East,Pennsylvania,Hanover,17331,10/7/2011,10/8/2011,116.9964,16,410.25,86271
21924,High,0.08,12.07,6.2,256,Irene Li,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Eldon® 500 Class™ Desk Accessories,0.52,East,Pennsylvania,Hanover,17331,10/7/2011,10/8/2011,-7.236,12,136.01,86271
20576,Critical,0.1,78.65,13.99,256,Irene Li,Regular Air,Home Office,Office Supplies,Appliances,Medium Box,Honeywell Quietcare HEPA Air Cleaner,0.52,East,Pennsylvania,Hanover,17331,1/31/2013,2/2/2013,-43.6356,2,150.48,86274
19912,Critical,0.04,3.69,0.5,256,Irene Li,Express Air,Home Office,Office Supplies,Labels,Small Box,Avery 501,0.38,East,Pennsylvania,Hanover,17331,5/23/2013,5/26/2013,26.7651,9,38.79,86276
24498,Medium,0.05,17.48,1.99,258,Allan Shields,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,South,Florida,Seminole,33772,7/2/2010,7/4/2010,-127.008,3,52.47,85858
26112,Medium,0.01,4.98,4.62,258,Allan Shields,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,South,Florida,Seminole,33772,8/18/2011,8/18/2011,17.595,4,22.62,85860
26113,Medium,0.08,21.38,8.99,258,Allan Shields,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,South,Florida,Seminole,33772,8/18/2011,8/20/2011,-135.156,3,63.45,85860
24339,High,0.01,2.62,0.8,258,Allan Shields,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,South,Florida,Seminole,33772,11/17/2011,11/20/2011,176.658,31,83.49,85861
26127,Medium,0.04,5.53,6.98,258,Allan Shields,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,0.39,South,Florida,Seminole,33772,3/10/2012,3/11/2012,501.903,8,45.81,85862
26128,Medium,0.1,55.98,13.88,258,Allan Shields,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1882,0.36,South,Florida,Seminole,33772,3/10/2012,3/11/2012,746.886,9,475.61,85862
24497,Medium,0.09,60.98,30,258,Allan Shields,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,South,Florida,Seminole,33772,7/2/2013,7/3/2013,25.704,4,240.63,85863
18011,Low,0.09,2.88,0.7,259,Edward Pugh,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,West,New Mexico,Santa Fe,87505,1/19/2010,1/19/2010,5.7532,10,26.38,85857
24337,High,0,232.58,19.99,259,Edward Pugh,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,0.59,West,New Mexico,Santa Fe,87505,11/17/2011,11/18/2011,5466.3939,33,7922.31,85861
24338,High,0.06,3.08,0.5,259,Edward Pugh,Express Air,Consumer,Office Supplies,Labels,Small Box,Avery 497,0.37,West,New Mexico,Santa Fe,87505,11/17/2013,11/18/2013,77.1282,33,111.78,85864
26234,Critical,0.03,170.98,35.89,260,Brenda Gonzalez,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0.66,East,New York,Albany,12208,4/24/2011,4/25/2011,583.15,9,1576.52,85859
26235,Critical,0,20.99,4.81,260,Brenda Gonzalez,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,East,New York,Albany,12208,4/24/2011,4/26/2011,-52.239,3,57.96,85859
18094,Critical,0.04,17.7,9.47,262,Leah MacDonald,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,East,Ohio,Cleveland,44105,1/26/2011,1/28/2011,-162.7748,12,214.48,86298
20895,Low,0.04,54.96,10.75,262,Leah MacDonald,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1940,0.36,East,Ohio,Cleveland,44105,4/12/2011,4/21/2011,75.9138,2,110.02,86299
18084,High,0,150.89,60.2,262,Leah MacDonald,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,East,Ohio,Cleveland,44105,4/30/2012,4/30/2012,-684.57,9,1483.07,86302
21012,High,0.09,115.99,2.5,262,Leah MacDonald,Express Air,Home Office,Technology,Telephones and Communication,Small Box,DPC 650 Piper,0.58,East,Ohio,Cleveland,44105,10/15/2013,10/16/2013,-407.264,3,284.88,86306
22370,High,0.05,31.76,45.51,263,Carlos Hess,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,East,Ohio,Cleveland Heights,44106,1/21/2010,1/23/2010,-2177.986096,9,304.34,86297
22360,Medium,0.02,46.94,6.77,263,Carlos Hess,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.44,East,Ohio,Cleveland Heights,44106,7/25/2011,7/28/2011,386.1378,12,559.62,86300
22361,Medium,0.07,167.27,35,263,Carlos Hess,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.85,East,Ohio,Cleveland Heights,44106,7/25/2011,7/25/2011,-618.95,8,1329.93,86300
21938,Medium,0.03,19.84,4.1,263,Carlos Hess,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Prismacolor Color Pencil Set,0.44,East,Ohio,Cleveland Heights,44106,9/2/2011,9/2/2011,265.1,20,398.35,86301
21939,Medium,0.08,5.84,1,263,Carlos Hess,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",0.38,East,Ohio,Cleveland Heights,44106,9/2/2011,9/2/2011,-2.31,1,6.75,86301
21708,Medium,0.03,1889.99,19.99,263,Carlos Hess,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico EPK-21 Electric Binding System,0.36,East,Ohio,Cleveland Heights,44106,7/30/2013,8/1/2013,762.923008,1,1851.62,86304
21709,Medium,0.04,6.68,6.93,263,Carlos Hess,Regular Air,Home Office,Office Supplies,Paper,Small Box,HP Office Paper (20Lb. and 87 Bright),0.37,East,Ohio,Cleveland Heights,44106,7/30/2013,7/31/2013,-121.68816,18,126,86304
25579,Medium,0.04,35.99,5.99,263,Carlos Hess,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,East,Ohio,Cleveland Heights,44106,8/15/2013,8/17/2013,240.3477,11,348.33,86305
26177,Low,0.01,22.38,15.1,264,Erik Harmon,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,East,Ohio,Columbus,43229,5/7/2013,5/9/2013,-35.6155,4,99.43,86303
20858,Not Specified,0,73.98,12.14,266,Ross Frederick,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,Central,Texas,San Antonio,78207,5/18/2010,5/20/2010,326.25,17,1300.81,90593
19823,Medium,0.08,6.48,7.03,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,Central,Texas,San Antonio,78207,11/15/2010,11/16/2010,8.932,10,67.86,90594
19824,Medium,0.01,20.34,35,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,Central,Texas,San Antonio,78207,11/15/2010,11/16/2010,229.638,33,747.28,90594
